DATE,HOUR,NC,SC,VA,KY,MD,NY,MI,CA,WA,WI
2020-12-29,01,32,38.0,35.0,29.0,27.0,21.0,17.0,11.0,30.0,0.0
2020-12-29,02,32,38.0,34.0,29.0,27.0,23.0,16.0,8.0,28.0,0.0
2020-12-29,03,32,36.0,31.0,28.0,26.0,22.0,16.0,5.0,28.0,-4.0
2020-12-29,04,32,34.0,30.0,26.0,25.0,21.0,16.0,7.0,27.0,-6.0
2020-12-29,05,33,33.0,28.0,25.0,24.0,20.0,16.0,5.0,27.0,-5.0
2020-12-29,06,35,42.0,27.0,25.0,24.0,19.0,15.0,5.0,29.0,-10.0
2020-12-29,07,35,41.0,26.0,25.0,23.0,20.0,15.0,5.0,30.0,-6.0
2020-12-29,08,33,39.0,29.0,26.0,20.0,17.0,16.0,12.0,31.0,-6.0
2020-12-29,09,32,44.0,25.0,26.0,6.0,11.0,18.0,17.0,30.0,-3.0
2020-12-29,10,28,43.0,23.0,25.0,9.0,10.0,20.0,18.0,34.0,4.0
2020-12-29,11,28,41.0,23.0,24.0,12.0,10.0,18.0,19.0,35.0,8.0
2020-12-29,12,27,42.0,23.0,24.0,11.0,9.0,17.0,17.0,36.0,9.0
2020-12-29,13,28,41.0,23.0,26.0,11.0,10.0,17.0,17.0,37.0,10.0
2020-12-29,14,27,40.0,21.0,25.0,11.0,9.0,18.0,16.0,37.0,10.0
2020-12-29,15,27,40.0,20.0,25.0,12.0,9.0,17.0,17.0,37.0,10.0
2020-12-29,16,26,40.0,18.0,25.0,13.0,9.0,18.0,18.0,37.0,10.0
2020-12-29,17,26,41.0,18.0,24.0,13.0,9.0,19.0,19.0,37.0,11.0
2020-12-29,18,26,41.0,18.0,24.0,15.0,8.0,19.0,20.0,37.0,11.0
2020-12-29,19,26,41.0,20.0,24.0,16.0,9.0,19.0,21.0,37.0,12.0
2020-12-29,20,24,41.0,18.0,24.0,16.0,9.0,21.0,20.0,40.0,14.0
2020-12-29,21,23,40.0,18.0,23.0,17.0,9.0,24.0,20.0,39.0,15.0
2020-12-29,22,23,40.0,20.0,23.0,18.0,9.0,24.0,18.0,39.0,17.0
2020-12-29,23,24,39.0,20.0,23.0,18.0,10.0,23.0,19.0,39.0,19.0
2021-01-02,00,42,65.0,33.0,54.0,37.0,29.0,31.0,30.0,44.0,14.0
2021-01-02,01,43,64.0,34.0,50.0,37.0,30.0,31.0,30.0,43.0,17.0
2021-01-02,02,44,64.0,34.0,46.0,37.0,30.0,31.0,30.0,43.0,18.0
2021-01-02,03,43,64.0,36.0,44.0,37.0,30.0,30.0,31.0,43.0,19.0
2021-01-02,04,43,65.0,37.0,43.0,37.0,30.0,30.0,30.0,43.0,20.0
2021-01-02,05,43,56.0,40.0,43.0,37.0,31.0,30.0,30.0,43.0,19.0
2021-01-02,06,45,54.0,41.0,42.0,37.0,31.0,30.0,30.0,44.0,18.0
2021-01-02,07,46,53.0,41.0,41.0,37.0,32.0,30.0,31.0,43.0,18.0
2021-01-02,08,47,53.0,43.0,41.0,36.0,32.0,30.0,31.0,44.0,18.0
2021-01-02,09,49,54.0,45.0,42.0,42.0,33.0,30.0,31.0,44.0,18.0
2021-01-02,10,50,57.0,47.0,41.0,45.0,34.0,31.0,31.0,44.0,19.0
2021-01-02,11,54,58.0,49.0,41.0,43.0,33.0,31.0,32.0,43.0,20.0
2021-01-02,12,53,58.0,49.0,41.0,40.0,33.0,30.0,32.0,43.0,22.0
2021-01-02,13,53,57.0,48.0,41.0,40.0,32.0,30.0,33.0,43.0,23.0
2021-01-02,14,53,56.0,46.0,41.0,40.0,31.0,31.0,32.0,44.0,24.0
2021-01-02,15,53,56.0,48.0,41.0,40.0,29.0,31.0,32.0,44.0,24.0
2021-01-02,16,57,58.0,48.0,41.0,39.0,28.0,30.0,32.0,45.0,23.0
2021-01-02,17,52,58.0,46.0,40.0,39.0,26.0,30.0,32.0,45.0,22.0
2021-01-02,18,51,59.0,45.0,40.0,36.0,26.0,30.0,31.0,46.0,22.0
2021-01-02,19,49,59.0,43.0,40.0,35.0,25.0,30.0,31.0,46.0,21.0
2021-01-02,20,48,58.0,41.0,40.0,34.0,26.0,30.0,31.0,42.0,20.0
2021-01-02,21,46,58.0,40.0,40.0,33.0,26.0,31.0,31.0,43.0,20.0
2021-01-02,22,50,59.0,41.0,40.0,33.0,26.0,31.0,31.0,40.0,20.0
2021-01-02,23,51,60.0,42.0,40.0,32.0,26.0,31.0,31.0,38.0,20.0
2021-01-03,00,48,59.0,41.0,41.0,31.0,26.0,31.0,33.0,38.0,19.0
2021-01-03,01,49,59.0,41.0,40.0,32.0,26.0,31.0,32.0,38.0,18.0
2021-01-03,02,47,54.0,40.0,40.0,33.0,26.0,31.0,32.0,37.0,18.0
2021-01-03,03,47,55.0,40.0,40.0,32.0,25.0,31.0,32.0,37.0,18.0
2021-01-03,04,48,53.0,40.0,40.0,32.0,25.0,31.0,32.0,36.0,16.0
2021-01-03,05,49,54.0,40.0,40.0,32.0,24.0,31.0,33.0,37.0,16.0
2021-01-03,06,48,53.0,40.0,40.0,34.0,24.0,31.0,33.0,37.0,16.0
2021-01-03,07,47,51.0,39.0,40.0,34.0,24.0,31.0,33.0,36.0,15.0
2021-01-03,08,47,50.0,39.0,40.0,34.0,24.0,32.0,34.0,39.0,16.0
2021-01-03,09,47,49.0,40.0,41.0,36.0,25.0,31.0,36.0,40.0,17.0
2021-01-03,10,48,47.0,40.0,42.0,37.0,25.0,31.0,35.0,39.0,18.0
2021-01-03,11,48,43.0,40.0,39.0,38.0,26.0,32.0,36.0,41.0,20.0
2021-01-03,12,50,43.0,41.0,39.0,39.0,26.0,31.0,35.0,41.0,23.0
2021-01-03,13,50,42.0,41.0,38.0,39.0,26.0,31.0,36.0,42.0,23.0
2021-01-03,14,50,42.0,41.0,38.0,39.0,26.0,31.0,36.0,42.0,26.0
2021-01-03,15,50,40.0,41.0,37.0,39.0,28.0,31.0,36.0,41.0,24.0
2021-01-03,16,49,39.0,40.0,38.0,37.0,29.0,31.0,36.0,41.0,22.0
2021-01-03,17,48,38.0,40.0,39.0,37.0,29.0,31.0,35.0,41.0,22.0
2021-01-03,18,47,38.0,39.0,37.0,36.0,29.0,30.0,35.0,40.0,22.0
2021-01-03,19,46,38.0,39.0,36.0,37.0,28.0,30.0,34.0,39.0,21.0
2021-01-03,20,45,38.0,39.0,36.0,37.0,29.0,30.0,33.0,38.0,21.0
2021-01-03,21,44,37.0,38.0,36.0,35.0,29.0,29.0,33.0,38.0,20.0
2021-01-03,22,44,36.0,38.0,37.0,35.0,29.0,29.0,33.0,38.0,20.0
2021-01-03,23,44,35.0,35.0,35.0,35.0,29.0,30.0,33.0,39.0,20.0
2021-01-04,00,42,35.0,34.0,35.0,34.0,29.0,29.0,32.0,41.0,20.0
2021-01-04,01,41,35.0,35.0,35.0,34.0,29.0,29.0,32.0,41.0,19.0
2021-01-04,02,41,34.0,36.0,35.0,33.0,28.0,29.0,32.0,43.0,20.0
2021-01-04,03,40,35.0,35.0,35.0,33.0,28.0,29.0,34.0,43.0,20.0
2021-01-04,04,38,34.0,34.0,35.0,29.0,28.0,29.0,35.0,44.0,20.0
2021-01-04,05,37,34.0,33.0,35.0,28.0,28.0,29.0,35.0,44.0,19.0
2021-01-04,06,37,33.0,31.0,34.0,29.0,28.0,29.0,34.0,44.0,19.0
2021-01-04,07,36,34.0,31.0,34.0,29.0,28.0,29.0,33.0,44.0,19.0
2021-01-04,08,36,34.0,36.0,33.0,32.0,29.0,29.0,34.0,43.0,18.0
2021-01-04,09,38,36.0,37.0,32.0,36.0,29.0,26.0,35.0,44.0,19.0
2021-01-04,10,38,36.0,37.0,33.0,36.0,30.0,26.0,37.0,45.0,20.0
2021-01-04,11,36,36.0,34.0,32.0,36.0,30.0,27.0,36.0,45.0,21.0
2021-01-04,12,35,36.0,35.0,32.0,36.0,30.0,26.0,37.0,43.0,22.0
2021-01-04,13,34,38.0,34.0,32.0,36.0,30.0,27.0,37.0,43.0,23.0
2021-01-04,14,34,38.0,33.0,32.0,36.0,30.0,26.0,33.0,43.0,23.0
2021-01-04,15,35,36.0,34.0,32.0,35.0,30.0,26.0,32.0,43.0,23.0
2021-01-04,16,35,36.0,36.0,32.0,36.0,31.0,26.0,32.0,43.0,23.0
2021-01-04,17,38,35.0,37.0,31.0,37.0,31.0,26.0,31.0,43.0,23.0
2021-01-04,18,37,36.0,37.0,31.0,37.0,31.0,25.0,32.0,43.0,23.0
2021-01-04,19,41,37.0,38.0,32.0,37.0,31.0,26.0,32.0,41.0,24.0
2021-01-04,20,41,38.0,37.0,32.0,36.0,30.0,26.0,31.0,36.0,24.0
2021-01-04,21,39,38.0,37.0,32.0,36.0,30.0,27.0,32.0,38.0,25.0
2021-01-04,22,36,37.0,37.0,32.0,36.0,31.0,26.0,31.0,37.0,26.0
2021-01-04,23,33,36.0,37.0,32.0,36.0,31.0,27.0,32.0,37.0,26.0
2021-01-06,00,32,33.0,30.0,30.0,32.0,23.0,30.0,25.0,42.0,4.0
2021-01-06,01,33,31.0,30.0,30.0,32.0,23.0,30.0,23.0,42.0,3.0
2021-01-06,02,33,31.0,29.0,31.0,31.0,23.0,30.0,25.0,43.0,4.0
2021-01-06,03,32,32.0,29.0,31.0,31.0,23.0,30.0,24.0,43.0,2.0
2021-01-06,04,32,31.0,29.0,31.0,30.0,22.0,29.0,23.0,42.0,3.0
2021-01-06,05,32,29.0,28.0,31.0,30.0,22.0,28.0,24.0,42.0,2.0
2021-01-06,06,30,28.0,26.0,31.0,30.0,22.0,28.0,25.0,42.0,4.0
2021-01-06,07,30,29.0,25.0,31.0,27.0,22.0,27.0,25.0,41.0,2.0
2021-01-06,08,31,29.0,26.0,32.0,26.0,23.0,27.0,27.0,41.0,6.0
2021-01-06,09,30,33.0,27.0,32.0,26.0,22.0,28.0,27.0,41.0,15.0
2021-01-06,10,29,31.0,25.0,31.0,26.0,22.0,28.0,29.0,42.0,20.0
2021-01-06,11,27,28.0,26.0,31.0,27.0,22.0,28.0,29.0,42.0,31.0
2021-01-06,12,27,28.0,27.0,31.0,26.0,23.0,28.0,30.0,43.0,30.0
2021-01-06,13,28,27.0,27.0,30.0,26.0,23.0,28.0,30.0,43.0,29.0
2021-01-06,14,28,26.0,28.0,31.0,26.0,24.0,27.0,30.0,45.0,28.0
2021-01-06,15,29,28.0,28.0,31.0,26.0,24.0,27.0,31.0,42.0,27.0
2021-01-06,16,29,28.0,28.0,30.0,26.0,24.0,27.0,30.0,38.0,26.0
2021-01-06,17,31,29.0,30.0,31.0,25.0,23.0,27.0,30.0,40.0,25.0
2021-01-06,18,32,31.0,28.0,29.0,26.0,23.0,27.0,31.0,37.0,24.0
2021-01-06,19,31,32.0,28.0,29.0,26.0,23.0,27.0,32.0,38.0,23.0
2021-01-06,20,30,32.0,27.0,30.0,26.0,23.0,28.0,31.0,36.0,24.0
2021-01-06,21,30,32.0,26.0,29.0,26.0,23.0,28.0,30.0,36.0,17.0
2021-01-06,22,29,31.0,26.0,30.0,26.0,22.0,27.0,29.0,37.0,17.0
2021-01-06,23,28,31.0,25.0,30.0,26.0,21.0,28.0,28.0,32.0,13.0
2021-01-07,00,28,30.0,24.0,30.0,26.0,20.0,28.0,27.0,34.0,12.0
2021-01-07,01,28,29.0,25.0,30.0,25.0,20.0,29.0,25.0,35.0,12.0
2021-01-07,02,26,28.0,24.0,31.0,25.0,19.0,30.0,22.0,34.0,10.0
2021-01-07,03,26,27.0,24.0,32.0,25.0,19.0,30.0,19.0,32.0,9.0
2021-01-07,04,26,28.0,24.0,32.0,25.0,18.0,29.0,19.0,32.0,5.0
2021-01-07,05,26,27.0,23.0,32.0,24.0,18.0,29.0,21.0,34.0,7.0
2021-01-07,06,26,27.0,24.0,31.0,24.0,18.0,28.0,20.0,37.0,9.0
2021-01-07,07,26,27.0,23.0,31.0,24.0,17.0,27.0,16.0,37.0,13.0
2021-01-07,08,27,29.0,27.0,28.0,24.0,18.0,27.0,23.0,39.0,14.0
2021-01-07,09,32,32.0,26.0,26.0,25.0,18.0,27.0,24.0,39.0,18.0
2021-01-07,10,28,32.0,27.0,25.0,26.0,19.0,28.0,25.0,39.0,22.0
2021-01-07,11,28,32.0,27.0,26.0,25.0,20.0,27.0,24.0,41.0,26.0
2021-01-07,12,28,33.0,26.0,25.0,25.0,21.0,27.0,21.0,42.0,27.0
2021-01-07,13,28,33.0,27.0,25.0,25.0,21.0,26.0,23.0,41.0,21.0
2021-01-07,14,28,32.0,27.0,24.0,24.0,21.0,26.0,27.0,40.0,21.0
2021-01-07,15,28,33.0,27.0,26.0,24.0,21.0,25.0,27.0,39.0,22.0
2021-01-07,16,29,32.0,26.0,26.0,24.0,20.0,25.0,25.0,38.0,20.0
2021-01-07,17,32,33.0,29.0,25.0,23.0,20.0,25.0,23.0,36.0,19.0
2021-01-07,18,32,40.0,27.0,26.0,24.0,20.0,24.0,24.0,36.0,18.0
2021-01-07,19,32,41.0,27.0,25.0,23.0,19.0,24.0,25.0,32.0,17.0
2021-01-07,20,33,41.0,27.0,26.0,22.0,20.0,23.0,24.0,31.0,17.0
2021-01-07,21,33,41.0,26.0,26.0,24.0,20.0,23.0,22.0,32.0,17.0
2021-01-07,22,32,40.0,27.0,26.0,22.0,19.0,22.0,22.0,33.0,15.0
2021-01-07,23,32,40.0,28.0,26.0,23.0,18.0,22.0,23.0,32.0,16.0
2021-01-08,00,32,40.0,27.0,26.0,22.0,18.0,22.0,23.0,33.0,18.0
2021-01-08,01,33,41.0,27.0,26.0,21.0,18.0,22.0,22.0,33.0,18.0
2021-01-08,02,31,41.0,26.0,26.0,22.0,17.0,22.0,23.0,33.0,19.0
2021-01-08,03,34,41.0,28.0,26.0,22.0,17.0,22.0,24.0,39.0,20.0
2021-01-08,04,34,41.0,29.0,26.0,22.0,17.0,22.0,26.0,40.0,20.0
2021-01-08,05,33,41.0,27.0,26.0,23.0,16.0,22.0,28.0,40.0,20.0
2021-01-08,06,34,40.0,27.0,27.0,24.0,16.0,22.0,28.0,40.0,19.0
2021-01-08,07,35,40.0,27.0,27.0,24.0,15.0,22.0,28.0,40.0,20.0
2021-01-08,08,35,40.0,27.0,27.0,25.0,15.0,22.0,31.0,41.0,20.0
2021-01-08,09,36,40.0,26.0,27.0,24.0,15.0,22.0,32.0,43.0,20.0
2021-01-08,10,38,39.0,26.0,28.0,26.0,15.0,22.0,31.0,43.0,20.0
2021-01-08,11,39,39.0,26.0,28.0,24.0,15.0,22.0,30.0,43.0,20.0
2021-01-08,12,38,40.0,26.0,28.0,25.0,16.0,22.0,28.0,43.0,20.0
2021-01-08,13,40,39.0,26.0,29.0,24.0,16.0,23.0,27.0,43.0,20.0
2021-01-08,14,40,39.0,26.0,29.0,24.0,16.0,24.0,27.0,43.0,20.0
2021-01-08,15,38,38.0,24.0,28.0,24.0,16.0,23.0,26.0,43.0,20.0
2021-01-08,16,37,38.0,22.0,29.0,24.0,15.0,23.0,27.0,42.0,19.0
2021-01-08,17,34,36.0,22.0,29.0,25.0,14.0,22.0,26.0,43.0,17.0
2021-01-08,18,33,34.0,22.0,28.0,25.0,14.0,22.0,26.0,39.0,15.0
2021-01-08,19,32,33.0,23.0,28.0,25.0,14.0,21.0,24.0,36.0,11.0
2021-01-08,20,32,34.0,23.0,28.0,24.0,14.0,21.0,24.0,37.0,7.0
2021-01-08,21,31,35.0,24.0,28.0,24.0,14.0,20.0,23.0,36.0,5.0
2021-01-08,22,27,36.0,23.0,27.0,23.0,13.0,19.0,21.0,36.0,4.0
2021-01-08,23,26,36.0,23.0,27.0,22.0,12.0,19.0,20.0,36.0,5.0
2021-01-12,00,39,40.0,31.0,28.0,20.0,22.0,21.0,27.0,45.0,27.0
2021-01-12,01,38,40.0,30.0,28.0,21.0,22.0,21.0,28.0,45.0,27.0
2021-01-12,02,38,40.0,29.0,28.0,20.0,22.0,21.0,30.0,45.0,27.0
2021-01-12,03,38,40.0,29.0,27.0,20.0,22.0,22.0,30.0,46.0,27.0
2021-01-12,04,38,40.0,30.0,26.0,18.0,22.0,22.0,26.0,46.0,26.0
2021-01-12,05,39,41.0,30.0,26.0,18.0,22.0,22.0,26.0,47.0,26.0
2021-01-12,06,39,40.0,27.0,26.0,20.0,23.0,22.0,28.0,47.0,26.0
2021-01-12,07,39,40.0,27.0,26.0,20.0,24.0,23.0,30.0,48.0,25.0
2021-01-12,08,39,41.0,34.0,27.0,27.0,25.0,23.0,27.0,49.0,25.0
2021-01-12,09,40,41.0,30.0,27.0,27.0,26.0,23.0,27.0,48.0,25.0
2021-01-12,10,40,42.0,30.0,26.0,26.0,26.0,24.0,30.0,50.0,25.0
2021-01-12,11,41,43.0,30.0,26.0,26.0,26.0,24.0,29.0,52.0,26.0
2021-01-12,12,38,43.0,30.0,27.0,25.0,26.0,25.0,33.0,52.0,26.0
2021-01-12,13,37,43.0,30.0,26.0,26.0,26.0,25.0,35.0,52.0,26.0
2021-01-12,14,37,42.0,29.0,25.0,27.0,25.0,25.0,36.0,52.0,26.0
2021-01-12,15,37,43.0,29.0,25.0,27.0,26.0,25.0,36.0,52.0,26.0
2021-01-12,16,36,42.0,33.0,23.0,26.0,26.0,25.0,36.0,52.0,26.0
2021-01-12,17,40,41.0,32.0,22.0,24.0,25.0,26.0,36.0,51.0,26.0
2021-01-12,18,40,40.0,30.0,22.0,23.0,25.0,26.0,35.0,51.0,25.0
2021-01-12,19,36,39.0,28.0,22.0,22.0,26.0,26.0,36.0,52.0,25.0
2021-01-12,20,35,38.0,27.0,21.0,24.0,26.0,27.0,37.0,52.0,24.0
2021-01-12,21,32,38.0,26.0,22.0,22.0,26.0,27.0,37.0,53.0,22.0
2021-01-12,22,32,37.0,26.0,22.0,22.0,26.0,27.0,37.0,54.0,21.0
2021-01-12,23,30,37.0,26.0,22.0,21.0,26.0,28.0,37.0,54.0,20.0
2021-01-13,00,29,36.0,26.0,22.0,21.0,26.0,28.0,38.0,52.0,19.0
2021-01-13,01,28,35.0,25.0,23.0,22.0,26.0,28.0,38.0,45.0,18.0
2021-01-13,02,27,35.0,25.0,24.0,21.0,26.0,28.0,38.0,36.0,15.0
2021-01-13,03,27,34.0,24.0,23.0,20.0,25.0,28.0,38.0,32.0,14.0
2021-01-13,04,27,34.0,23.0,23.0,20.0,25.0,27.0,40.0,33.0,12.0
2021-01-13,05,26,34.0,22.0,23.0,18.0,24.0,27.0,38.0,34.0,12.0
2021-01-13,06,25,33.0,22.0,23.0,19.0,25.0,27.0,39.0,33.0,13.0
2021-01-13,07,24,34.0,23.0,23.0,20.0,25.0,27.0,39.0,30.0,16.0
2021-01-13,08,26,33.0,29.0,23.0,26.0,25.0,28.0,40.0,29.0,18.0
2021-01-13,09,33,36.0,32.0,25.0,29.0,25.0,28.0,41.0,36.0,23.0
2021-01-13,10,37,37.0,33.0,25.0,27.0,25.0,29.0,42.0,32.0,26.0
2021-01-13,11,31,37.0,32.0,26.0,27.0,25.0,30.0,42.0,33.0,27.0
2021-01-13,12,26,37.0,29.0,26.0,26.0,25.0,30.0,42.0,37.0,29.0
2021-01-13,13,25,38.0,22.0,25.0,24.0,25.0,31.0,42.0,37.0,31.0
2021-01-13,14,24,38.0,21.0,23.0,27.0,24.0,31.0,39.0,36.0,28.0
2021-01-13,15,24,39.0,20.0,23.0,31.0,25.0,31.0,39.0,35.0,27.0
2021-01-13,16,26,39.0,20.0,22.0,28.0,25.0,31.0,38.0,37.0,27.0
2021-01-13,17,27,39.0,25.0,21.0,26.0,25.0,31.0,36.0,37.0,23.0
2021-01-13,18,30,39.0,25.0,21.0,26.0,25.0,31.0,34.0,35.0,22.0
2021-01-13,19,29,40.0,25.0,21.0,26.0,24.0,31.0,35.0,36.0,17.0
2021-01-13,20,30,40.0,26.0,21.0,24.0,24.0,31.0,33.0,34.0,17.0
2021-01-13,21,30,39.0,25.0,21.0,25.0,24.0,32.0,27.0,35.0,13.0
2021-01-13,22,30,37.0,23.0,23.0,23.0,23.0,32.0,29.0,34.0,10.0
2021-01-13,23,31,37.0,24.0,22.0,24.0,24.0,32.0,25.0,36.0,9.0
2021-01-16,00,45,36.0,42.0,32.0,43.0,30.0,28.0,25.0,34.0,31.0
2021-01-16,01,44,31.0,40.0,31.0,43.0,30.0,28.0,26.0,34.0,31.0
2021-01-16,02,41,29.0,39.0,30.0,43.0,30.0,28.0,24.0,34.0,30.0
2021-01-16,03,39,27.0,37.0,30.0,43.0,30.0,27.0,24.0,32.0,30.0
2021-01-16,04,37,26.0,33.0,28.0,43.0,30.0,26.0,23.0,34.0,29.0
2021-01-16,05,35,24.0,35.0,31.0,39.0,30.0,26.0,22.0,34.0,29.0
2021-01-16,06,32,23.0,35.0,31.0,36.0,31.0,26.0,19.0,34.0,26.0
2021-01-16,07,33,23.0,34.0,31.0,35.0,33.0,25.0,20.0,33.0,26.0
2021-01-16,08,35,25.0,35.0,31.0,36.0,32.0,24.0,26.0,34.0,27.0
2021-01-16,09,36,27.0,35.0,31.0,36.0,32.0,25.0,31.0,38.0,26.0
2021-01-16,10,38,28.0,36.0,32.0,35.0,32.0,25.0,33.0,39.0,26.0
2021-01-16,11,40,24.0,36.0,32.0,35.0,33.0,25.0,34.0,41.0,25.0
2021-01-16,12,37,24.0,35.0,32.0,33.0,34.0,25.0,35.0,41.0,24.0
2021-01-16,13,36,23.0,35.0,30.0,31.0,35.0,25.0,36.0,39.0,24.0
2021-01-16,14,35,23.0,34.0,31.0,29.0,34.0,24.0,38.0,40.0,24.0
2021-01-16,15,32,23.0,35.0,27.0,28.0,32.0,26.0,38.0,40.0,25.0
2021-01-16,16,31,23.0,34.0,27.0,28.0,31.0,26.0,37.0,39.0,24.0
2021-01-16,17,32,22.0,34.0,25.0,25.0,29.0,26.0,33.0,40.0,24.0
2021-01-16,18,33,23.0,32.0,26.0,26.0,31.0,28.0,34.0,40.0,22.0
2021-01-16,19,32,24.0,30.0,27.0,28.0,30.0,29.0,32.0,40.0,22.0
2021-01-16,20,32,24.0,30.0,27.0,28.0,27.0,29.0,31.0,41.0,22.0
2021-01-16,21,32,25.0,28.0,29.0,28.0,26.0,29.0,29.0,40.0,22.0
2021-01-16,22,32,24.0,26.0,29.0,27.0,26.0,29.0,27.0,40.0,21.0
2021-01-16,23,30,24.0,25.0,30.0,27.0,26.0,29.0,29.0,40.0,21.0
2021-01-17,00,29,24.0,25.0,30.0,24.0,24.0,30.0,28.0,40.0,21.0
2021-01-17,01,29,25.0,25.0,30.0,25.0,23.0,30.0,26.0,40.0,20.0
2021-01-17,02,28,23.0,24.0,31.0,24.0,23.0,30.0,26.0,40.0,21.0
2021-01-17,03,27,23.0,24.0,30.0,24.0,22.0,29.0,27.0,39.0,19.0
2021-01-17,04,26,23.0,24.0,30.0,24.0,22.0,30.0,26.0,40.0,19.0
2021-01-17,05,26,23.0,25.0,30.0,24.0,22.0,30.0,23.0,40.0,19.0
2021-01-17,06,26,22.0,25.0,30.0,24.0,22.0,30.0,24.0,39.0,17.0
2021-01-17,07,25,24.0,25.0,30.0,25.0,23.0,30.0,24.0,41.0,18.0
2021-01-17,08,27,25.0,26.0,31.0,25.0,24.0,30.0,28.0,42.0,19.0
2021-01-17,09,27,26.0,28.0,31.0,27.0,24.0,30.0,32.0,43.0,19.0
2021-01-17,10,28,27.0,29.0,31.0,27.0,25.0,29.0,33.0,43.0,19.0
2021-01-17,11,29,26.0,29.0,32.0,28.0,26.0,29.0,33.0,44.0,19.0
2021-01-17,12,29,26.0,29.0,32.0,28.0,28.0,29.0,34.0,44.0,18.0
2021-01-17,13,29,27.0,27.0,31.0,27.0,29.0,28.0,35.0,44.0,19.0
2021-01-17,14,29,27.0,26.0,29.0,28.0,29.0,31.0,35.0,44.0,19.0
2021-01-17,15,29,28.0,27.0,28.0,27.0,30.0,30.0,34.0,45.0,18.0
2021-01-17,16,30,28.0,27.0,28.0,28.0,29.0,30.0,33.0,46.0,18.0
2021-01-17,17,30,28.0,28.0,29.0,27.0,29.0,30.0,32.0,44.0,19.0
2021-01-17,18,30,29.0,28.0,33.0,29.0,29.0,30.0,30.0,45.0,18.0
2021-01-17,19,31,29.0,29.0,34.0,29.0,29.0,29.0,29.0,45.0,18.0
2021-01-17,20,29,28.0,30.0,34.0,29.0,30.0,29.0,27.0,45.0,18.0
2021-01-17,21,28,28.0,30.0,34.0,30.0,30.0,27.0,25.0,41.0,18.0
2021-01-17,22,28,27.0,30.0,33.0,30.0,30.0,26.0,23.0,41.0,18.0
2021-01-17,23,28,29.0,29.0,33.0,29.0,29.0,25.0,23.0,41.0,19.0
2021-01-18,00,28,29.0,28.0,28.0,30.0,28.0,24.0,22.0,41.0,20.0
2021-01-18,01,28,30.0,28.0,26.0,31.0,28.0,24.0,21.0,38.0,19.0
2021-01-18,02,28,31.0,29.0,26.0,30.0,29.0,25.0,21.0,41.0,19.0
2021-01-18,03,28,33.0,26.0,26.0,28.0,29.0,25.0,22.0,41.0,20.0
2021-01-18,04,28,31.0,26.0,27.0,27.0,30.0,25.0,21.0,39.0,18.0
2021-01-18,05,29,30.0,25.0,30.0,27.0,30.0,25.0,20.0,37.0,18.0
2021-01-18,06,29,30.0,25.0,30.0,27.0,30.0,26.0,18.0,37.0,19.0
2021-01-18,07,29,29.0,28.0,29.0,27.0,30.0,25.0,20.0,37.0,18.0
2021-01-18,08,30,29.0,30.0,28.0,29.0,30.0,26.0,22.0,37.0,18.0
2021-01-18,09,31,31.0,29.0,26.0,28.0,31.0,26.0,24.0,37.0,18.0
2021-01-18,10,31,29.0,26.0,24.0,23.0,27.0,26.0,23.0,39.0,17.0
2021-01-18,11,31,28.0,26.0,22.0,22.0,27.0,25.0,21.0,41.0,17.0
2021-01-18,12,25,24.0,19.0,22.0,23.0,26.0,24.0,12.0,41.0,18.0
2021-01-18,13,25,25.0,20.0,21.0,24.0,25.0,24.0,13.0,41.0,18.0
2021-01-18,14,23,24.0,20.0,22.0,22.0,25.0,23.0,14.0,39.0,18.0
2021-01-18,15,23,25.0,22.0,23.0,21.0,22.0,23.0,15.0,39.0,17.0
2021-01-18,16,23,24.0,22.0,25.0,19.0,21.0,23.0,18.0,38.0,15.0
2021-01-18,17,23,25.0,22.0,25.0,19.0,20.0,22.0,17.0,37.0,13.0
2021-01-18,18,23,25.0,22.0,26.0,19.0,19.0,22.0,18.0,34.0,13.0
2021-01-18,19,25,26.0,21.0,26.0,20.0,19.0,22.0,19.0,35.0,9.0
2021-01-18,20,25,26.0,23.0,26.0,20.0,19.0,21.0,19.0,36.0,8.0
2021-01-18,21,25,26.0,24.0,26.0,21.0,19.0,22.0,20.0,30.0,8.0
2021-01-18,22,26,27.0,28.0,26.0,21.0,19.0,23.0,18.0,30.0,6.0
2021-01-18,23,26,26.0,23.0,26.0,21.0,18.0,22.0,18.0,30.0,6.0
2021-01-21,00,23,27.0,21.0,20.0,14.0,8.0,17.0,18.0,36.0,24.0
2021-01-21,01,24,27.0,21.0,20.0,14.0,9.0,17.0,19.0,37.0,24.0
2021-01-21,02,25,29.0,21.0,20.0,14.0,9.0,17.0,18.0,37.0,24.0
2021-01-21,03,24,28.0,21.0,26.0,15.0,10.0,19.0,20.0,37.0,23.0
2021-01-21,04,25,29.0,23.0,32.0,16.0,9.0,19.0,20.0,38.0,23.0
2021-01-21,05,27,28.0,25.0,33.0,17.0,10.0,20.0,22.0,38.0,22.0
2021-01-21,06,28,27.0,24.0,35.0,20.0,10.0,20.0,20.0,37.0,22.0
2021-01-21,07,27,27.0,25.0,35.0,21.0,11.0,20.0,21.0,37.0,20.0
2021-01-21,08,32,31.0,24.0,35.0,24.0,12.0,23.0,23.0,38.0,20.0
